tweet	date
Over 22,000 residents in Hong Kong visited the Chinese People's Liberation Army (#PLA) Garrison in special administrative region during the open garrison day on Sat to welcome the 21st anniversary of #HongKong's return to the motherland https://t.co/hLpbOuAerb 	2018-06-30
Ten people were killed after a coach bus collided with a semi-trailer Friday evening in central China's #Hunan, on the G4 Beijing-Hong Kong-Macau Expressway. Another 10 injured are receving treatment at hospital. Emergency rescue and disposal is still ongoing. https://t.co/CQNouS6J57 	2018-06-29
China's Hong Kong and #Georgia signed a Free Trade Agreement (#FTA) Thursday, which will enhance the trade and investment flows between the two economies. This is the first FTA between China's Hong Kong and a country in the Caucasus https://t.co/imQd0xZ64t 	2018-06-28
Four people were injured on Tuesday afternoon in a shooting in a park in #China's Hong Kong, local police said. The suspect was arrested later with a semi-automatic pistol in a nearby building by the police (Photo/Weibo user) https://t.co/4c7V1JcnnX 	2018-06-26
China's smart phone maker #Xiaomi on Saturday announced its plan to raise $6.12 billion in the initial public offering (#IPO) in #HongKong next month. https://t.co/X1OHb0OMHd 	2018-06-24
Chinese tech giant #Xiaomi will postpone its planned share offerings via China Depositary Receipts (#CDR) issuance in the mainland market, as it decided to complete its listing in Hong Kong first said the China Securities Regulatory Commission (CSRC) https://t.co/RLKzpRwKT0 	2018-06-19
Hong Kong scientists have developed a new robotic system that can perform brain surgeries within a magnetic resonance imaging scanner to facilitate the treatment of #Parkinson's disease and other neuropsychiatric disorders, said the University of Hong Kong. https://t.co/izhOuZsogb 	2018-06-15
China’s Guangdong-Hong Kong-Macao Greater Bay Area is expected to be the world’s largest bay economy by 2020, according to a report from real estate consulting firm CBRE https://t.co/2eEwDt6vSC https://t.co/Ev9TGJyvFd 	2018-06-07
#Alibaba's delivery arm, Cainiao Network, announced Wednesday that it will lead a joint venture to build a new logistics center at Hong Kong International Airport with an investment of $1.53 billion to enhance its global logistics capabilities. https://t.co/l5xuuX9oVB 	2018-06-06
Virtual banks close to reality: Hong Kong's Monetary Authority (HKMA) Wednesday published guidelines on authorization of virtual banks and hoped to issue licenses at the end of this year the soonest. https://t.co/S15SPvNSks 	2018-05-30
China's Hong Kong Special Administrative Region (#HKSAR) government Tuesday slammed a report made by the #US Department of State, saying foreign governments should not interfere in its internal affairs in any form. https://t.co/BDryFP4SPA 	2018-05-30
Time for a trip down memory lane! A dad in China's Hong Kong posted a set of nostalgic pictures across a decade. The dad, daughter, and dog trio began their yearly photo shoot in 2008, mimicking their original poses. https://t.co/1jYZXTyjPh 	2018-05-23
Chinese popular hot pot chain Haidilao on Thursday submitted a listing application to the Hong Kong Stock Exchange. The company yielded over 1.1 billion yuan in profit in 2017 with more than 320 restaurants in China and across the world https://t.co/gA4AqyA8s9 	2018-05-17
Air China has been ranked the world's 5th safest airline, according to a list released at press conference for the 9th World Airline Rankings in Hong Kong on Tuesday. https://t.co/ufAN5UeCDX 	2018-05-16
China's Guangzhou-Shenzhen-Hong Kong Express Rail Link (XRL) started cross-border test runs on Monday, marking the first time a high speed train has shuttled between the Chinese mainland and Hong Kong. https://t.co/vFnG4pZNdl 	2018-05-15
The Shaw Prize under the auspices of Hong Kong philanthropist Run Run Shaw on Mon announces its winners of 2018: Jean-Loup Puget, Mary-Claire King and Luis A Caffarelli for their contributions in astronomy, life science and maths, each of who will receive $1.2M as rewards. https://t.co/373IhfHTVo 	2018-05-14
President Xi Jinping has called for enhanced sci-tech cooperation between the mainland and the Hong Kong SAR, vowing support for regional sci-tech development, in response to a letter written by 24 HKSAR-based academicians. https://t.co/TNJn92PUzI 	2018-05-14
J.P. Morgan Broking (Hong Kong) Limited has applied to set up a majority ownership securities firm in China as the country takes steady steps to open up the sector to foreign investment. https://t.co/CFhgH1gpg1 	2018-05-11
Li Ka-shing, the 90-year-old Hong Kong tycoon who is worth an estimated $36 billion, officially passes his business empire to eldest son https://t.co/lWZcu4ux3c 	2018-05-10
The Chinese Foreign Ministry on Sun urged foreign companies operating in China to respect the country's sovereignty and territorial integrity, after a US statement objected to China's requirement that foreign companies stop listing #HongKong, #Macao, and #Taiwan as "countries." https://t.co/XmntZlviXK 	2018-05-06
China's smartphone maker #Xiaomi files in Hong Kong for world's biggest IPO since 2014, seeking to raise at least $10 billion, according to media reports. Its total revenue reached 114.6 billion yuan ($18 billion) in 2017. https://t.co/0Ye5rFMzI6 	2018-05-02
A research team led by scientists of the University of Hong Kong (#HKU) announced Thursday the invention of a universal antibody drug against HIV/AIDS that can protect people from contracting #HIV and also eliminate the virus. The drug has only been tested in mice so far. https://t.co/99rp87ASOY 	2018-04-27
#Philippine President Rodrigo Duterte on Thursday apologized over the 2010 hostage crisis in Manila that left eight Hong Kong tourists dead https://t.co/hhDUzALL9w 	2018-04-12
The Hong Kong section of the Guangzhou-Shenzhen-Hong Kong Express Rail Link started trial operations on April 1, 2018. Through the new rail link, which will be connected to the national high-speed rail network, 16 Chinese mainland cities will have express trains to Hong Kong. https://t.co/C80Di61p8I 	2018-04-01
Hong Kong-Zhuhai-Macau Bridge testing operations to start in May. The 55km-long bridge will shorten travel times between China’s special administrative regions Hong Kong and Macau and the western part of the Pearl River Delta to one hour. (file photo) https://t.co/Lo4r6mOdjE 	2018-03-29
A jewelry shop in Hong Kong was robbed of HK$18 million (US$2.3 million) worth of jewelry on Monday after it was broken into by a gang of 4 foreigners, according to local media reports. 1 arrest has been made. Police are still searching for other suspects. (file pic) https://t.co/AVrfpEdqaO 	2018-03-26
Huge hole in nose cone! An Air China passenger plane arrived in #HongKong safely on Thursday after suffering a bird hit during the flight, with no injures reported. https://t.co/npn5p30Gu0 	2018-03-22
Sea of purple-pink flowers: Drones captured the dreamy view of blooming Bauhinia (Hong Kong orchid tree) flowers on March 17, 2018, in #Guangzhou, south China’s Guangdong province. https://t.co/YrNsU14EGv 	2018-03-21
Tourists view flowers during Hong Kong Flower Show at Victoria Park in Hong Kong, south #China, March 19 (Photo/Xinhua) https://t.co/xSECLhwyGT 	2018-03-20
China will soon unveil and implement a plan for building the #Guangdong-Hong Kong-Macao Greater Bay Area to promote regional development, Premier Li Keqiang said Tuesday. https://t.co/dqJ1hYbc1C 	2018-03-20
Li Ka-shing, Hong Kong's wealthiest man for two decades, announced retirement from his global conglomerate CK Hutchison Holdings on Friday. Li, born in 1928, will turn 90 years old this July. https://t.co/ODGBHGHCyD 	2018-03-16
China will unveil and implement the development plan for the Guangdong-Hong Kong-Macao Greater Bay Area, among other moves to promote coordinated regional development of the country this year https://t.co/o31eUSZISL 	2018-03-04
Hong Kong decided on Thursday to suspend imports of poultry products from the northern Dutch province of Groningen over bird flu outbreaks https://t.co/1nhkzBwqg0 	2018-03-01
Hong Kong hospitals are facing a "protracted war against #flu," said a health official. To deal with the winter peak season, an additional 44,000 doses of the flu vaccine were ordered and are expected to arrive in Hong Kong by mid-March https://t.co/xFB8eAM06l 	2018-02-20
#UPDATE 19 people died and 66 others were injured on Saturday after a double-decker bus overturned in #HongKong. As of Monday evening, local time, six people were still hospitalized and in critical condition https://t.co/H3qco9Ft0M 	2018-02-12
Gui Minhai, a Swedish national and Hong Kong bookseller, was detained again by Chinese police for allegedly endangering state security, about 3 months after his release from a Chinese prison https://t.co/d9xiU9szbz https://t.co/u5oIXdxVes 	2018-02-10
At least 18 people were killed and 62 injured on Saturday after a double-decker bus overturned in Hong Kong. Police said the 30-year-old driver was arrested. https://t.co/ib3gZEvUjl 	2018-02-10
#HongKong on Wednesday announced plans to unveil its first memorial hall to commemorate the contributions of local militants and residents during the War of Resistance against Japanese Aggression (1931-1945) https://t.co/tSFhCUgayb (file photo) https://t.co/rJDPSRh69k 	2018-02-08
The world’s longest manmade sea crossing, the #HongKong-#Zhuhai-#Macao Bridge, will be completed and ready for final inspection on Feb. 6 https://t.co/dUfXR4iEiB 	2018-02-05
Beijing called for a halt to interference in China's domestic affairs after 12 US Congressmen nominated 3 leaders of the illegal "Occupy Central" movement in Hong Kong for #NobelPeacePrize https://t.co/VXKEWb06M1 	2018-02-04
#HongKong was ranked the world's freest economy for the 24th straight year in the 2018 Index of Economic Freedom, according to a report issued by the U.S. Heritage Foundation on Feb. 2 https://t.co/WZ3c71YgiU 	2018-02-02
Another WWII bomb was disposed of at a construction site in Hong Kong by the police on Thursday, triggering a mass evacuation of over 4K people. It's the 2nd time within a week that an unexploded wartime bomb was found in Wan Chai, where a railway link was under construction. https://t.co/WBStEhY3dB 	2018-02-01
Retails sales in #HongKong grow for the first time since 2014. Retail sales rose 2.2% in 2017 from a year earlier to 446.1 billion HK dollars ($57.19 billion USD) https://t.co/gWuo8OiA4W 	2018-02-01
#HongKong recorded 58.47 million tourist arrivals in 2017, up 3.2% from a year earlier https://t.co/BPJ71DmCAz 	2018-01-30
#HongKong police on Saturday evacuated over 1,300 people and closed off major roads to facilitate experts in defusing a 1,000 pound World War II bomb unearthed at a construction site in Wan Chai district. https://t.co/2fqhIetDl9 	2018-01-28
The port projects of the world's longest sea bridge connecting Hong Kong, Zhuhai, and Macao have been completed, an official in Guangdong Province said Friday. Installation and testing of the equipment linking the ports and the main part of the 55-km bridge are underway. https://t.co/4zyaFSAQMg 	2018-01-26
A sailor from the Chinese mainland is dead after a foreign yacht competing in the Volvo Ocean Race collided with a mainland vessel near Hong Kong early Saturday. Police is investigating cause of the collision. https://t.co/7neIwccGXY 	2018-01-20
China’s aviation authority Sat asked all foreign airlines operating routes to China to conduct investigation on their websites, apps &amp; customer-related information, ordering immediate correction if regions of China such as Hong Kong, Macao, &amp; Taiwan have been listed as countries https://t.co/o34LnYBCwM 	2018-01-13
A marathon will be held on the Hong Kong-Zhuhai-Macao Bridge on March 18, according to organizers from the Zhuhai municipal committee. Up to 10,000 participants can choose to run either the full 42-km course or a mini 5-km dash on the world's longest cross-sea bridge. https://t.co/a9kpVlHfFk 	2018-01-11
#UPDATE: Marriott International is being investigated by local authorities in Shanghai for possible violations of China's Cybersecurity Law and Advertising Law after the group was ordered to stop listing Tibet, Hong Kong, Macao, and Taiwan as countries https://t.co/Y0d8QuruuH 	2018-01-10
Marriott International under fire in China for listing Tibet, Hong Kong, Macao, and Taiwan as "countries" in member questionnaire https://t.co/Z3Bosci2NH https://t.co/p44T3K5aIl 	2018-01-09
The oil tanker that caught fire after colliding with a Hong Kong freighter off China’s east coast on Sat is at risk of exploding and sinking: Shanghai maritime authorities https://t.co/OOKToeZWMG 	2018-01-08
32 crew members, incl. 30 Iranians &amp; 2 Bengalese, have gone missing after a Panama-registered oil tanker and a Hong Kong-registered bulk freighter collided off China's east coast on Sat evening. Search and rescue are underway https://t.co/o7jDIu9oDb 	2018-01-07
Work on the principal section of the world's longest sea-span -- the Hong Kong-Zhuhai-Macao Bridge, a 29.6-km bridge-island-tunnel complex that stretches across the Pearl River Estuary, is expected to be completed in early February https://t.co/JKw0gTxtzn 	2018-01-01
China commercial #aircraft made first-ever #Antarctica landing on Dec 16. The Hainan Airlines flight, carrying 22 Chinese passengers, arrived safely after a 20-hour journey starting from Hong Kong https://t.co/qzcbQCR7BT 	2017-12-19
Chinese President Xi Jinping on Friday reaffirms the central government's unswerving adherence to the principle of "one country, two systems" in Hong Kong and Macao, when he met with chief executives of the two special administrative regions https://t.co/dJwNKDSix5 	2017-12-15
#HongKong SAR government on Thur signed an agreement with China’s top economic planning body to strengthen co-op with the mainland in financing and investment, infrastructure and shipping, economics and trade, and dispute resolution services https://t.co/ZzsVBaVHC6 	2017-12-14
Yidan Prize, the world's largest prize on education, awarded its first laureates: Vicky Colbert and Carol Dweck received about $4M on Sunday in Hong Kong in recognition of their great contributions to global basic education and student psychology, respectively. https://t.co/CQwQRGoJ8S 	2017-12-10
At least 19 people were injured after a bus collided with a truck in Hong Kong Thursday morning https://t.co/wAKbwtnkSA 	2017-11-29
K-pop music award show MAMA apologized on Wed after infuriating Chinese netizens for listing Hong Kong, Macao, and Taiwan as "countries" on the voting pages for the upcoming ceremony in Hong Kong https://t.co/Y0a6sjcMPP 	2017-11-16
China's top legislature on Saturday adopted decisions to apply the newly-adopted National Anthem Law in Hong Kong and Macao https://t.co/Huj5s6h7Dw 	2017-11-04
Get astonished by marvelous construction efforts of world's longest cross-sea bridge, Hong Kong-Zhuhai-Macao Bridge https://t.co/lRfibREsI5 https://t.co/ad8NmeWErm 	2017-10-26
A 56 yo foreigner arrested in Hong Kong Saturday for pushing a cleaner onto a rail track. CCTV footage capturing the incident goes viral https://t.co/X17VmFAdiG 	2017-10-21
#AmericanAirlines plane scheduled to #LosAngeles engulfed in flames in #HongKong’s international airport on Mon; one person wounded https://t.co/lbFny2OwEP 	2017-10-09
Spectacular lantern show shines for #MidAutumnfestival in Hong Kong https://t.co/SXxfcLNSE1 	2017-10-05
Dazzling “fire dragon” dance in Hong Kong to celebrate #MidAutumnFestival, which falls on today, Oct.4, this year https://t.co/OIQI6gjRNn 	2017-10-04
Fireworks illuminate sky in #HongKong in celebration of China's #NationalDay https://t.co/TZ6lI1Dniu 	2017-10-03
Fireworks shine over Hong Kong's Victoria Harbor to celebrate China's National Day in Hong Kong, on Sunday, October 1, 2017. https://t.co/NncCzglpYU 	2017-10-01
Hong Kong ranked the sixth most competitive economy in the world by @wef https://t.co/vcHmwtisR4 https://t.co/Eja8d4MIQv 	2017-09-27
Dream team dives for fun: Watch as China's national diving team performs at a charity show in Hong Kong (Video from CGTN) https://t.co/xCzlA59k3v 	2017-09-24
#Shanghai is ranked 6th in the 22nd edition of Global Financial Centers Index, after London, New York, Hong Kong, Singapore &amp; Tokyo https://t.co/F3ltGeHhNb 	2017-09-20
China's #HongKong, #ASEAN to sign FTA, investment agreement soon: chief executive https://t.co/WiQIrNrbdD https://t.co/b30uzE8Ppd 	2017-09-16
China urges UK to stop interfering in Hong Kong affairs after UK govt releases six-monthly report on Hong Kong https://t.co/1qLhaFOc7Q https://t.co/q2PkVfC9fS 	2017-09-15
#HongKong chief executive calls for LegCo by-elections as soon as possible https://t.co/TFjIoZNAhD https://t.co/rvA0BHItp8 	2017-09-12
ASEAN, China's Hong Kong to sign free trade agreement in November https://t.co/fJpHz1G3Q7 https://t.co/mBicVZ3MqK 	2017-09-09
Construction worker takes a break and plays a beautiful hymn in a #HongKong shopping mall https://t.co/Og4mdEaprl https://t.co/s0KS3MnFb0 	2017-09-02
Personal collections of actress #AudreyHepburn exhibited in #HongKong https://t.co/YtTnmJHCNN https://t.co/Abb9CblhJ3 	2017-09-02
11 crew members of a sunken cargo ship were rescued in Hong Kong waters during severe tropical storm Pakhar's hit https://t.co/DTRTWYduT7 https://t.co/R98oY29Wjd 	2017-08-27
#HongKong raises highest storm alert as severe #TyphoonHato lashes the city on Wed https://t.co/ajQNadC7rf 	2017-08-23
One tourist from #HongKong was slightly injured in the #BarcelonaAttack, China's Consulate General in Barcelona confirms https://t.co/of48fnakq9 	2017-08-17
Some 140 students from over 10 Hong Kong universities experienced military life at a military training camp in HK https://t.co/7zUSPVB5Yl https://t.co/uGYENkGRpl 	2017-08-14
307 ppl have been killed by flu in Hong Kong from May 5 to Aug 2, exceeding the death toll during the SARS outbreak period: health authority https://t.co/lXjBAvdvKa 	2017-08-04
Hong Kong’s connection to the national high-speed railway network will boost its development, experts say https://t.co/4gJA3bDoSC https://t.co/HygckgiLOd 	2017-08-02
Deck pavement of China's 55km long Hong Kong–Zhuhai–Macau Bridge completed https://t.co/SpiAHBokY6 https://t.co/L5eb0UMHuX 	2017-07-28
#HongKong High Court disqualifies four legislative council members https://t.co/sX9Am50Doa https://t.co/YvhFItKIar 	2017-07-14
WATCH: Spectacular military performance by Chinese female soldiers armed with guns in Hong Kong on Thursday https://t.co/fI8ypUPF8A 	2017-07-14
China's aircraft carrier Liaoning leaves Hong Kong SAR in south China on July 11 after wrapping up a 5 day visit https://t.co/ZVOglxORgP https://t.co/LcDUSkSMnI 	2017-07-11
Hong Kong local residents visit weapons of the PLA Hong Kong Garrison on the camp-open day in the Ngong Shuen Chau Barracks on July 8 https://t.co/lqwmH7ZK6z 	2017-07-09
InPic: main structure of the world's longest cross-sea bridge, the Hong Kong-Zhuhai-Macao Bridge, was finished on July 7 (Xinhua/Liang Xu) https://t.co/YF0QNH0yXY 	2017-07-09
China's first aircraft carrier Liaoning opens for public to visit in Hong Kong on Saturday and Sunday (Xinhua/Liu Yun) https://t.co/irhU911S0p 	2017-07-09
#HongKong residents go on board aircraft carrier Liaoning on Sat, becoming the first civilian visitors to the carrier https://t.co/5plAR3WWhp 	2017-07-08
Deck reception held on Chinese aircraft carrier Liaoning in #HongKong https://t.co/pmB7F4qF4r https://t.co/0B2Lyjtvof 	2017-07-07
A full view of the world's longest cross-sea bridge #HongKong-#Zhuhai-#Macao Bridge https://t.co/445Ax1f7Bx https://t.co/2bF4wEWTf5 	2017-07-07
700 soldiers on aircraft carrier #Liaoning form “Hello #HongKong” to greet the residents https://t.co/C509ZcTki0 https://t.co/22G0S2fYyv 	2017-07-07
Chinese President #XiJinping's speech on #HongKong's 20th return anniversary published #HKSAR20 https://t.co/BLsWQG0O9T https://t.co/f1QGe5EN48 	2017-07-07
Construction of the 6.7 km undersea tunnel that is part of China's massive Hong Kong-Zhuhai-Macao Bridge was completed on Friday https://t.co/mFwndk7Gyh 	2017-07-06
Chinese navy formation led by aircraft carrier Liaoning arrives in #HongKong for 2-day visit, will be open for public tours during visit https://t.co/xLzeBFDeJf 	2017-07-06
‘One country, two systems’ policy should be followed for sustained development of #HongKong: People’s Daily https://t.co/2C4WSUoqb4 https://t.co/dBah0w3BHs 	2017-07-02
Qualified foreign investors can now invest in Chinese mainland interbank bond market as Mainland-Hong Kong bond connect launched on Mon https://t.co/6SQmAlkzsz 	2017-07-02
China to open 'northbound' mainland-Hong Kong bond connect on Monday https://t.co/LYW559Rwgm https://t.co/44iwh7aEdA 	2017-07-01
Chinese aircraft carrier formation to arrive in #HongKong &amp; be open for visits in early July in celebration of the #HKSAR20 anniversary: MOD https://t.co/o1y8W4s4Yn 	2017-07-01
#HKSAR20: Artist captures the beauty of #HongKong in miniatures https://t.co/ghaKGDoFuz 	2017-07-01
A grand fireworks display is held over Victoria Harbour to mark the 20th anniversary of #HongKong’s return to China. #HKSAR https://t.co/aox7xS6RT7 	2017-07-01
President #XiJinping praises 'One Country, Two Systems' as China marks 20 years of #HongKong's return https://t.co/WhtksGl7Ru https://t.co/V9oIVhNbGp 	2017-07-01
President #XiJinping attends ceremony on signing of framework to deepen #Guangdong-#HongKong-#Macao cooperation https://t.co/WJ7qflfn76 https://t.co/d0wqUFp8OX 	2017-07-01
#CarrieLam sworn in as new #HongKong chief executive, the first female chief executive of HKSAR https://t.co/WCE6OMgPNo https://t.co/2swgY7fUTE 	2017-07-01
Framework signed to promote development of Guangdong-Hong Kong-Macao Greater Bay Area https://t.co/WJ7qflwXYE https://t.co/zi4tV1K0Gx 	2017-07-01
Xi: Practice of "One Country, Two Systems" policy in #HongKong since its return to the motherland is a success story recognized by all https://t.co/DdC01IwmZE 	2017-06-30
Carrie Lam Cheng Yuet-ngor officially sworn in as fifth Chief Executive of Hong Kong #HKSAR20 https://t.co/fVeS4kRTwg 	2017-06-30
Upcoming: President #XiJinping to attend ceremony marking #HongKong's 20th return anniversary, inauguration of the HKSAR's fifth-term gov't https://t.co/Oaq6xQ8Jv1 	2017-06-30
Chinese President #XiJinping urges #HongKong to leverage institutional advantage. #HKSAR20 https://t.co/YwfT30YN8w https://t.co/4CePvOMeTc 	2017-06-30
President #XiJinpng attends gala show for #HongKong's 20th return anniversary https://t.co/WilZmUhqGU #HKSAR20 https://t.co/BB7EoDeOob 	2017-06-30
Chinese President #XiJinping meets #Macao Chief Executive in #HongKong. #HKSAR20 https://t.co/OO9PzBKVLb https://t.co/UlrCc8g6Q3 	2017-06-30
Peng Liyuan, wife of Chinese president #XiJinping, visits elderly center in #HongKong #HKSAR20 https://t.co/GXebYrdbYd https://t.co/EODONT3L0G 	2017-06-30
Chinese President #XiJinping sang 'Ode to the motherland' on stage with artists at #HKSAR20 gala in #HongKong on Friday https://t.co/BipwwdiwfI 	2017-06-30
President #XiJinping inspects the Junior Police Call Permanent Activity Center and Integrated Youth Training Camp in #HongKong. #HKSAR20 https://t.co/1rZwjYQLG1 	2017-06-30
#HongKong enjoys advantages of 'One Country, Two Systems', says Chinese President #XiJinping: #HKSAR20 https://t.co/nd6wEGzm1Q https://t.co/y0yzEpvL0N 	2017-06-30
Video: Amazing night view of Hong Kong #HKSAR20 https://t.co/4Yg4dyuDNG 	2017-06-30
Video: Chinese President #XiJinping inspects the PLA Garrison in the #HongKong SAR at the Shek Kong barracks #HKSAR20 https://t.co/XOl6agtz9c 	2017-06-30
President #XiJinping starts inspection of PLA Garrison in the #HongKong SAR at the Shek Kong barracks #HKSAR20 https://t.co/KemPGMdLvv 	2017-06-29
Happening NOW: Over 3,000 troops stationed in the PLA Garrison in #HongKong line up ahead of President Xi's inspection #HKSAR20 https://t.co/Rr142aQdLr 	2017-06-29
Chinese President #XiJinping to inspect PLA troops based in #HongKong Friday morning #HKSAR20 https://t.co/fdrhI6jcJO 	2017-06-29
#HongKong's practice fully proves that "one country, two systems" is absolutely correct and pulsing with life, says President #XiJinping https://t.co/bLuJyLDQz5 	2017-06-29
Chinese President #XiJinping attends #HongKong Palace Museum cooperation agreement signing ceremony https://t.co/PUtZljimFH #HKSAR20 https://t.co/Ot60tAuRrq 	2017-06-29
China's First Lady Peng Liyuan Thurs visits a school in #HongKong, watches students' simulated cooking class, singing and dancing #HKSAR20 https://t.co/uiQuTE6Bl0 	2017-06-29
Mainland tourists to #HongKong 18x more than before https://t.co/QbrrGM0gGM https://t.co/gX8TZF6V5T 	2017-06-29
#HongKong enjoys 20 years of rapid economic, social development after return https://t.co/4ItaMP2CAj https://t.co/EPyAm2NdwK 	2017-06-29
Chinese President #XiJinping vows continuous support to #HongKong https://t.co/PW4ce9OHrn https://t.co/cNzNTvS4RA 	2017-06-29
Hong Kong, Chinese mainland evolve relationship into one of mutual support, interdependence https://t.co/VbAPbTFjJj https://t.co/zlUQ46o3NW 	2017-06-29
Chinese aircraft carrier Liaoning to visit #HongKong to attend celebrations marking #HKSAR20 anniversary: defense ministry https://t.co/S332YF5N1J 	2017-06-29
Chinese President #XiJinping and his wife Peng Liyuan arrive in #HongKong for the upcoming #HKSAR20 anniversary ceremonies https://t.co/I3uM1y8OiZ 	2017-06-29
Chinese Pres #XiJinping to arrive in #HongKong SAR to attend a ceremony marking the 20th anniv of its return to the motherland #HK20Years https://t.co/kHyZY1AIFx 	2017-06-28
The #HongKong–Zhuhai–Macau Bridge connects China from its past to its future https://t.co/VtIQcn72c2 https://t.co/rxJbfbHmbJ 	2017-06-28
An exhibition on the achievements since #HongKong's return to China in 1997 opens to the public Tue at Beijing's National Museum. https://t.co/GZV1Q5yNHD 	2017-06-27
Xi Jinping: #OneCountryTwoSystems the best arrangement for Hong Kong https://t.co/nJkYHqucr4 #HKSA20 https://t.co/lsPLDiVXpS 	2017-06-26
#HongKong’s return 20 years later breaks the prophecy that sings the blues over its development https://t.co/da5Bhn4b2J https://t.co/fYckxAjv4y 	2017-06-26
President Xi Jinping to visit Hong Kong June 29-July 1 to attend ceremony marking the 20th anniv of Hong Kong's return to the motherland https://t.co/rtUuIS5VQ5 	2017-06-24
"One country, two systems" promises #HongKong a bright future: Thai former deputy PM https://t.co/7zDCzzIOWW https://t.co/zhyMMHr4zR 	2017-06-24
Octopus cards popularly used in China's #HongKong https://t.co/VX2CVU9eoy https://t.co/RZMkvESPVE 	2017-06-17
Hong Kong becomes new member of #AIIB https://t.co/A93lcl3USK https://t.co/CJCP5KXzMJ 	2017-06-13
Air China denies accusations of plane almost hitting mountain in #HongKong https://t.co/WI1gyPOvqy https://t.co/KjSRh4v9Xn 	2017-06-06
Hong Kong world's most competitive economy for 2nd year running, Chinese mainland up 7 spots to no. 18: @IMD_Bschool report https://t.co/VjCITBQFYy 	2017-06-01
No faults found in Hong Kong-Zhuhai-Macao Bridge after alleged testing fraud led to arrests of 21 https://t.co/UNeDV6SMuL https://t.co/Dj1r34lGUA 	2017-05-25
A China Eastern Airlines plane skidded off the runway upon landing in Hong Kong amid downpour Wed morning. No injuries reported. https://t.co/iQcyYl0YuI 	2017-05-24
World's longest cross-sea bridge the HongKong-Zhuhai-Macau Bridge, w a 6.7km under-sea tunnel &amp; a 22.9km bridge, is now completely connected https://t.co/C5FZE0j6rv 	2017-05-19
Hong Kong’s MTR eyes joint bid with mainland rail giant for Kuala Lumpur-Singapore link https://t.co/EfRvo8hyee https://t.co/nb5IojeNvx 	2017-05-17
Weird &amp; wacky? Tourists &amp; locals climb bun towers to get buns placed at top at Cheung Chau Bun Festival in Hong Kong https://t.co/nSMfUKrrsu https://t.co/YCb5hKHJfn 	2017-05-03
Number of #HongKong multimillionaires at 59,000 in 2016: report https://t.co/iIaqqjtjdw https://t.co/6sL9jS7Zqe 	2017-04-19
Chinese Premier Li Keqiang presents the Decree of the State Council appointing Carrie Lam as the 5th Chief Executive of Hong Kong, Tue https://t.co/ShYoeNRMYZ 	2017-04-11
14 injured in Hong Kong after double-decker tram tips over; driver detained by police on suspicion of dangerous driving https://t.co/Ke1HTQFkXT 	2017-04-05
World record gemstone auction: 59.60-carat "Pink Star" diamond is sold for over $70 mln at @Sothebys auction in Hong Kong https://t.co/psRS85vMoH 	2017-04-04
China Southern announces tie-up deal with @AmericanAir, to sell 8.83 pct of its Hong Kong-listed shares https://t.co/9Nql3LYGSQ https://t.co/GKtbOD8wyP 	2017-03-28
#BREAKING: Carrie Lam Cheng Yuet-ngor has won the election of the Chief Executive of the #HongKong SAR by obtaining more than 600 votes https://t.co/0J0LpFodc4 	2017-03-26
Voting for #HongKong's 5th-term chief executive starts w/ 3 qualified candidates running for the position https://t.co/sHgbE3rfp0 https://t.co/LsQUss1W3H 	2017-03-25
Stephen Hawking "beamed" to Hong Kong to deliver speech (File pic) https://t.co/9JlMDBnfvK https://t.co/7Ap9Q2CiY8 	2017-03-25
Escalator accident in #HongKong's popular mall Langham Place injured at least 18 on Saturday https://t.co/NDMBi9kVMK 	2017-03-25
Bond connect between Chinese mainland and China's Hong Kong SAR to be launched this year: #LiMeetsPress https://t.co/MeHa5DBEUk 	2017-03-15
#HongKong’s chief executive Leung Chun-ying was elected vice chairman of the CPPCC National Committee on Mon https://t.co/L1jXFKPihx 	2017-03-12
Seven seconds! Robber swiftly steals $766,000 worth of diamond ring from jewellery shop in #HongKong. Suspect still at large https://t.co/UTcTixntJP 	2017-03-11
#HongKong researchers develop lip-reading password verification https://t.co/oswew2n3Wx https://t.co/6gnXcztQUt 	2017-03-07
"Hong Kong independence" leads nowhere as China pledges to fully implement the "one country, two systems" principle https://t.co/G7Rr6ZOGJ5 https://t.co/Ja6Lb278cE 	2017-03-04
4th Championship Cat Show kicks off in #HongKong with over 300 cats joined the competition https://t.co/MgfDBH82Vi 	2017-02-25
China urges the UK to stop interfering in #HongKong affairs, says FM, after the UK govt released the Report to Parliament on Hong Kong https://t.co/mKzpr7T68O 	2017-02-25
#HongKong customs seizes 900,000 suspected illicit cigarettes https://t.co/QMxuwnKPOc https://t.co/QyssO9iGfW 	2017-02-24
#BREAKING: Former Hong Kong SAR Chief Executive Donald Tsang Yam-kuen sentenced to 20 months for misconduct, with no suspended sentence https://t.co/cRdwZtHEUT 	2017-02-21
#BREAKING: Former chief executive of #HongKong SAR Donald Tsang guilty of misconduct, the 1ST HK chief executive convicted in criminal trial https://t.co/ss7CGPSjy3 	2017-02-17
7 Hong Kong police officers were sentenced to 2 years in prison on Friday for beating an activist during Occupy protest in 2014 (file photo) https://t.co/gPi9TbrGBT 	2017-02-17
Update: At least 17 injured in #HongKong’s MTR train fire; Police rule out terror attack; suspect who allegedly hurled petrol bomb arrested https://t.co/BjsCXammGm 	2017-02-10
