tweet	date
School in Taiwan is condemned after students waved Nazi flags &amp; shouted 'Sieg Heil' w/ their teacher stood in a cardboard tank saluting them https://t.co/83QYqmKF0U 	2016-12-25
The Starry Grassland, a giant mosaic made of 3 mln recycled discs, depicting Van Gogh's famous painting, is displayed in #Taiwan, Fri https://t.co/LtFEaiN0KB 	2016-12-23
#SaoTomeandPrincipe cuts ties and tolls bell for Taiwan ‘diplomacy’ https://t.co/d2R38qsRD6 https://t.co/huEanKDzU8 	2016-12-22
China appreciates Sao Tome and Principe cutting "diplomatic" ties w/ Taiwan, welcomes its return to right track of one-China principle: MOFA https://t.co/4kuxF7VsDX 	2016-12-20
Chinese Air Force releases pics showing China’s H-6K bomber taking part in a drill on Nov 25, with #Taiwan’s Yushan as the backdrop https://t.co/vPtXRWLqRO 	2016-12-17
#BREAKING: #Earthquake of M5.1 hits sea area off Taiwan (CENC) https://t.co/Vm7OqglgcS 	2016-12-15
Any interference with or damage to one-China principle will impact peace &amp; stability across #TaiwanStrait: Taiwan Affairs Office, Wed https://t.co/9nP598WEnS 	2016-12-13
#Taiwan opens first comfort women museum to promote gender equality https://t.co/kJmZixeePV https://t.co/tYS8R89xBE 	2016-12-12
Chinese analysts warn of 'irreversible damage' if US President-elect @realDonaldTrump steps up arms sales to #Taiwan https://t.co/vdIoRh2Cmr https://t.co/wT8SHHmiy7 	2016-12-04
.@WhiteHouse reaffirms one-China stance after @realDonaldTrump's talk with #Taiwan leader https://t.co/bZ1VF27OgK 	2016-12-03
'@realDonaldTrump -Tsai phone talk just a trick by Taiwan: Chinese FM 	2016-12-03
Taiwan's small trick will not change one-China principle, the cornerstone of healthy #China-#US relations: Wang Yi responds to #Trump's call https://t.co/njcyMAOdpP 	2016-12-03
China firmly opposes any official interaction or military contact between #US and #Taiwan: China MOFA, Fri https://t.co/6BWgb9zQB2 	2016-12-02
#Taiwan's former leader Ma Ying-jeou summoned to court on Thur on charges of breaching confidentiality laws https://t.co/U0sOacBPZ5 	2016-12-02
Mainland spokesperson rebukes de-sinicization activities in #Taiwan 	2016-11-30
#BREAKING: #Earthquake of M4.6 hits near Taitung City, SE China’s Taiwan (USGS) https://t.co/kJr1P4jZRJ 	2016-11-30
Chinese police escorted 74 telecom-fraud suspects back to China from #Malaysia Tue. 21 of them are from #Taiwan https://t.co/PQTnarEP4q https://t.co/jbRpA9UnIN 	2016-11-29
Singapore's hypocrisy exposed after cargo ship from #Taiwan w/ military vehicles on board seized by #HongKong custom https://t.co/xxiw6RYGvq https://t.co/OqPKghr0jd 	2016-11-27
Magnitude 5.0 earthquake strikes off the coast near Taiwan in south China around 5:55 a.m. local time on Nov 25 (CENC) https://t.co/WDtBgqEmyY 	2016-11-24
We're willing to engage w/ any party, org. &amp; indiv. as long as they acknowledge '92 Consensus &amp; that mainland&amp;Taiwan belong to one China: Xi https://t.co/YZyFjeWJJc 	2016-11-10
Tourists to #Taiwan to dwindle 400,000 this year 	2016-11-02
CPC General Secretary Xi Jinping meets with delegation led by Taiwan's KMT party leader Hung Hsiu-chu in Beijing, Tue https://t.co/CtTgEj0Fco 	2016-11-01
Leader of Taiwan's Kuomintang party Hung Hsiu-chu and her delegation have arrived in Nanjing to start their 5-day visit (file pic) https://t.co/Z0m1yRFZsw 	2016-10-30
China on Thur urges US to honor its commitment to the "One China" policy after #Taiwan leader meets new chair of American Institute https://t.co/Sl4WFvwOH1 	2016-10-26
#BREAKING M4.8 earthquake joilts near Kaohsiung county, southern #Taiwan, at 04:45 GMT Tue (CENC) https://t.co/Ys0aSsnS2E 	2016-10-25
#Taiwan's KMT party chairperson Hung Hsiu-chu will lead a delegation to Chinese mainland from Oct 30-Nov 3 https://t.co/TAgkXjetHK 	2016-10-23
Red alert issued as #TyphoonSarika will hit #Hainan on Tue, parts of southern #China including #Guangdong &amp; #Taiwan will be affected https://t.co/yLROa0GyJ6 	2016-10-16
Chair of Taiwan's Kuomintang Party to attend cross-Strait peaceful development forum in Beijing early next month https://t.co/TW46dRumSe https://t.co/2ZP0VxfIa3 	2016-10-12
Mainland opposes foreign intervention in #Taiwan'sparticipation in Interpol activities 	2016-10-12
CPC-KMT supported forum on cross-strait peace and development will be held in Beijing from Nov 2-3: Taiwan Affairs Office, Wed https://t.co/QrfE4CO2nG 	2016-10-12
Chinese FM reaffirms one-China policy for #Taiwan in int'l activities 	2016-10-11
A magnitude of 5.7 #earthquake hits 34km ESE of Taitung City, Mainland’s Taiwan (USGS) https://t.co/Gsa7mfVlPH 	2016-10-06
Mainland's #Taiwan affairs spokesman reiterates one-China principle 	2016-10-06
#Taiwan enjoys full access to ICAO information: mainland 	2016-09-28
#BREAKING: At least 4 dead, 268 wounded after Typhoon #Megi made landfall in #Taiwan, local authorities say https://t.co/gXx35CSTCt 	2016-09-27
#TyphoonMegi leaves over 1.9 million homes without power in #Taiwan after it made landfall at Hualien City  on Tue https://t.co/omxG9tz4jB 	2016-09-27
Massive Typhoon #Megi lashes #Taiwan after landfall on Tuesday afternoon, cuts power to over 1 million homes https://t.co/H1Xx0grOUG 	2016-09-27
What WERE they inking? Taiwanese body art fan show off her full-body creation at London tattoo convention. (Mail Online) https://t.co/vHbmMEg6QA 	2016-09-23
#ICAO declines to invite Taiwan to join triennial assembly in Montreal next week, sticks to @UN’s One-China Policy 	2016-09-23
50 telecom fraud Chinese mainland suspects, 13 from #Taiwan back in China from #Cambodia under police custody https://t.co/upLAujt40x 	2016-09-20
Top political advisor stresses county-level exchanges across Taiwan Strait https://t.co/2dm2lEHC4d https://t.co/MGAzNBYqjp 	2016-09-18
Clouds fly above #Taipei, southeast China's Taiwan, as #TyphoonMalakas is approaching the east coast of Taiwan https://t.co/WEsUIHcCTU 	2016-09-17
Kaohsiung, SE China's Taiwan saw facilities damage due to the effect of #TyphoonMeranti https://t.co/sWpYYlpX44 	2016-09-15
#China firmly opposes #DalaiLama's visit to #Taiwan in any form: Taiwan Affairs Office, Wed https://t.co/OCBIkJDNSu https://t.co/c3BBe3SBXZ 	2016-09-14
Driver in Deadly #Taiwan Bus Fire was Suicidal: Investigation 	2016-09-12
Over 10k Taiwanese gathered in #Taipei on Monday to protest the shrinking of mainland tourists https://t.co/CsLukeZ4bS 	2016-09-12
Taiwan driver got drunk, splashed gas, set fire, killed 24 Mainland tourists on bus: Report https://t.co/8xy7aB7LN8 https://t.co/8hy4IX8J5M 	2016-09-10
Mainland denounces Taiwan bus arson that killed 24 mainland tourists w/ driver drunken https://t.co/6j7g1eZzYK https://t.co/ZKhGCXZhiN 	2016-09-10
Taiwan welcomes Dalai Lama, mainland warns against collusion with separatists https://t.co/5xZnKvHtSQ https://t.co/L62rlYlKoX 	2016-09-08
Over 6.28 mln tourists from outside #Taiwan visited the island from Jan-July, up 7.93 percent from year over year https://t.co/tQT6pJMK7k 	2016-09-08
129 Chinese telecom fraud suspects including 78 from Taiwan brought back from Armenia https://t.co/oRMKlOvy6r https://t.co/a6H17VuCd2 	2016-09-08
#China reaffirms firm opposition to "#Taiwan independence" https://t.co/O5aNFcbNCE https://t.co/A1nLi7sbFD 	2016-08-22
A Taiwan woman died, 22 others injured after a bus carrying 23 was buried in a landslide on Sat in SE China's Fujian https://t.co/q3DCuDfOWe 	2016-08-13
Terrified #giraffe dies fm PANIC ATTACK after it's caged &amp; loaded on a truck at #Taiwan zoo 	2016-08-11
Tour operator in #Taiwan offers 1-day tour of #TaipingIsland https://t.co/JhrXmIvUqi https://t.co/ai82gvQPtb 	2016-08-10
40 telecom fraud suspects, including 35 from Chinese mainland, 5 from #Taiwan, repatriated fm #Kenya to #China, Mon https://t.co/liTwBzCX7n 	2016-08-08
#Taiwan confirms first #Zika case of a local 43-year-old woman recently returned from Saint Lucia https://t.co/bMGvFenTFk 	2016-08-04
#Update: Driver of the deadly bus crash in #Taiwan had been sentenced for 5 yrs for sexually assaulting tour guide https://t.co/jByJdryA4K 	2016-07-30
#Taiwan driver drunk-driving when bus caught fire, killing 26 onboard incl. 24 mainland tourists: local prosecutor https://t.co/J8ykDIzei1 	2016-07-29
#BREAKING M4.4 #earthquake hit #Hualien county on the east coast of #Taiwan on Wed; tremors felt in #Taipei https://t.co/31KnZYr6fI 	2016-07-27
#Taiwan investigators detect "gasoline reaction" in tour bus that caught fire on July 19 https://t.co/4W3AI5Toyh https://t.co/qZUKcjuSlj 	2016-07-25
1992 Consensus is the political foundation for peaceful cross-Strait ties: #China's #Taiwan Affairs Office https://t.co/0I4ulbv5Ip 	2016-07-22
Lock secretly attached to exit may have cut the chance for escape: preliminary investigation of Taiwan tour bus fire https://t.co/kcfQiqA8wE 	2016-07-21
Electrical fire may be cause of blaze that killed all 26 on board a tour bus in #Taiwan: preliminary investigation https://t.co/GUxCvZRcWS 	2016-07-21
#BREAKING: 2 people suffer gunshot wounds in shooting in New #Taipei City, #Taiwan: Local media https://t.co/y0c529bz0E 	2016-07-20
#Taiwan Affairs Office to dispatch a working group to #Taiwan for car fire that killed 24 Chinese mainland tourists https://t.co/c5xGORZys2 	2016-07-19
#UPDATE:  26 victims of bus fire in #Taiwan include 24 tourists from mainland, 3 of them are children https://t.co/408qhMNsxl 	2016-07-19
#UPDATE At least 20 people killed after a tour bus caught fire near #Taiwan Taoyuan Int'l Airport Tuesday noon https://t.co/h3WtKCk3bw 	2016-07-19
Multiple deaths confirmed as a tour bus caught fire after hitting on guard rail Tue in #Taiwan. Cause yet unknown. https://t.co/8CW4CuRBKi 	2016-07-19
Chic puppy: Xiao Pi the dog from S #China's #Taiwan wins heart on the internet in the very "veggie" outfits. https://t.co/VlsJ7PUHJp 	2016-07-14
Taiwan said Tuesday it "absolutely won't accept" the #award of an arbitral tribunal in #SouthChinaSea arbitration https://t.co/sHKce7pCQ1 	2016-07-12
Cute dog at fruit stand in #Taiwan becomes latest internet sensation https://t.co/X8w2kHZvtx https://t.co/ytm7SSjr4s 	2016-07-11
Super #Typhoon #Nepartak on Fri morning made landfall in Pingtung county, #Taiwan, causing widespread damage https://t.co/DdOWSQ7bbc 	2016-07-08
Typhoon #Nepartak made landfall in eastern #Taiwan early Friday, bringing strong gusts &amp; downpours to the area https://t.co/Hxtbw1uIEU 	2016-07-07
Mainland authorities urges Taiwan to explain Fri's fatal firing of missile by a naval vessel https://t.co/9kHQ6vxofx https://t.co/2j51ndlwka 	2016-07-02
#Taiwan needs to give responsible explanation on “missile error”: Mainland #Taiwan affairs chief Zhang Zhijun, Fri https://t.co/nxDRUag1FK 	2016-07-01
#Taiwan’s military fires missile in error Fri, killing 1, wounding 3 after missile hit fishing boat: Local media https://t.co/tURbmT7oIy 	2016-07-01
#Taiwan's 2015 TransAsia plane crash investigation: Pilot mistakenly shut down no. one engine, 43 people died. https://t.co/ap7EUdC4mq 	2016-06-30
81 telecom fraud suspects from the mainland &amp; Taiwan return to China on Fri from Cambodia, Laos under police custody https://t.co/aIFOCpuOtL 	2016-06-25
#Update: Two Chinese mainland citizens injured in train derailment in #Hualien county, SE #China's #Taiwan Wed https://t.co/XuIIIBBKMg 	2016-06-22
#BREAKING Multiple injuries reported after train derailed in #Hualien county, SE #China's #Taiwan Wed. https://t.co/DnY9bAbwQB 	2016-06-22
Furry cute! #Taiwan salon masters the art of trimming furry pets into bizarre shapes such as teddy bears https://t.co/aiATI9nnIA 	2016-06-20
#Taiwan attracts 1.6 bln USD investment from mainland since 2009 	2016-06-20
#BREAKING M4.4 #earthquake hit near Hualien county, SE #China's #Taiwan at 08:39am local time, Mon: CENC https://t.co/rtBv9HfsTE 	2016-06-19
#China Voice: Mainland's door remains open to #Taiwan https://t.co/ObroMjq02e https://t.co/yewPhwBTsf 	2016-06-12
#China plans to install tsunami detection buoys in #SouthChinaSea &amp; waters east of the Ryukyu Trench &amp; Taiwan Island https://t.co/YXJUPeQKOS 	2016-06-11
Train derails near Fuli town, south of #Taiwan, due to the blazing heat that deformed rail, Sat https://t.co/z3sMzca0Yn 	2016-06-04
Thunderstorm disrupts flights at #Taiwan's #Taoyuan airport, over 200 flights canceled or delayed Thur. https://t.co/SrLf7Eu2oI 	2016-06-02
#BREAKING: 52 Taiwan residents arrested in #Turkey for alleged fraud: #Taiwan authorities https://t.co/HOxTBszfPU 	2016-05-31
#BREAKING M 6.1 #earthquake hit SE #China's #Taiwan on May 31 (CENC) https://t.co/PIL7EX9fAT 	2016-05-31
#Taiwan's new leader under fire for saying she has problem in speaking Chinese https://t.co/kP5vQVK0lu 	2016-05-26
#Taiwan's attitude toward cross-Strait ties must be clarified: mainland spokesman https://t.co/Qoz82CmHmF https://t.co/aJdejbdAiH 	2016-05-25
#BREAKING: M4.2 #earthquake strikes Pingtung county, #Taiwan, at the depth of 5km at 10:06 BJT, Sun. (CENC) https://t.co/iCwALV8kml 	2016-05-21
People's Daily stresses 1992 Consensus as #Taiwan leader takes office 	2016-05-20
#China urges the U.S. to revoke concurrent resolution on #Taiwan: https://t.co/Us6RUJ7KqX https://t.co/1iz1vCagil 	2016-05-18
#Taiwan leader Ma Ying-jeou’s humorous and self-deprecating video went viral online https://t.co/mnj3Sx2woh 	2016-05-18
Giant panda Tuan Tuan, a gift from the mainland to Taiwan, has died from distemper in Taipei: local authorities, Mon https://t.co/d3pMBgId64 	2016-05-16
Serene beauty: a bee collects honey on a #lotus at a lotus pool in Taipei's Palace Museum, SE China's Taiwan, May 13 https://t.co/W7REcW5Pjm 	2016-05-14
#Taiwan’s tourism industry suffers 30% slowdown in visitors from Chinese mainland over May Day holiday https://t.co/cjDdhcrlpT 	2016-05-13
Gong Qinggai, former deputy chief of Chinese mainland’s #Taiwan Affairs Office, under investigation by prosecutors https://t.co/V0OlMJVNsA 	2016-05-13
#BREAKING M 5.0 #earthquake hit waters off Yilan county, SE China's Taiwan at 08:24 GMT on Friday (CENC) https://t.co/ja1yuxByM3 	2016-05-13
#BREAKING M 5.8 earthquake jolts waters off Yilan County in SE China's Taiwan at 12:29 p.m. Beijing Time Thu (CENC) https://t.co/2sycdVK3mv 	2016-05-12
#UPDATE The tremor of the M6.2 quake struck Taiwan Thurs could be felt in East China’s Zhejiang and Fujian provinces https://t.co/lyCqEugb4V 	2016-05-11
#BREAKING M 6.0 earthquake hit Taiwan in SE China at 11:17 a.m. local time on May 12 (CENC) https://t.co/gFDxBkY54l 	2016-05-11
M4.0 #earthquake hit off coast of Hualian, SE China's Taiwan at 2:50 a.m. local time Monday: CENC https://t.co/3CwEBGywNk 	2016-05-08
#Taiwan sends patrol ships to disputed waters https://t.co/pEk43mIG5s https://t.co/rWgWiwBDSk 	2016-05-02
#BREAKING M4.6 #earthquake hits Hualien county, SE #China's #Taiwan, at the depth of 7 kilometers https://t.co/Qll9pFJ0r8 	2016-05-02
Taiwan dispatched 2 patrol ships to protect fishing boats near a Japanese atoll after Japan seized a boat on Apr 25 https://t.co/FAiug9LJom 	2016-05-01
97 Chinese telecom fraud suspects, including 32 Taiwanese, repatriated from #Malaysia by Chinese police Sat. https://t.co/YoLuqVFFot 	2016-04-30
4.5-magnitude quake hits 29km NNE of #Hualian, #Taiwan, Saturday -- USGS https://t.co/efMVXOo8WV 	2016-04-30
97 suspects of telecom fraud, including 32 from SE #China’s #Taiwan, arrive in #Guangzhou from #Malaysia https://t.co/nV0kkMOU5k 	2016-04-30
Over 20 aftershocks have rocked Hualian area in SE #China's Taiwan overnight following the M5.6 quake on Wed night https://t.co/1drrwF3Xmm 	2016-04-27
Giant mosaic made from 4 million recycled plastic bottles in Keelung, SE #China's #Taiwan, Wed https://t.co/byltBsmznn 	2016-04-27
#BREAKING: A magnitude of 5.0 #earthquake hits 69km NNE of #Taitung City, SE #China’s #Taiwan (USGS) https://t.co/kELHTUQQaK 	2016-04-27
#Breaking: Magnitude 5.6 and 4.9 quake subsequently hit waters off the coast of #Hualien, #Taiwan Wed. night: CENC https://t.co/q9bk9g2qIo 	2016-04-27
Mainland voices resolute opposition to '#Taiwan independence' secessionist activities https://t.co/OpX2lARq6H https://t.co/ERUcWLPdCL 	2016-04-27
Japan released Taiwan fishing boat &amp; crew Tue after seizing them near Okinotori Atoll Mon https://t.co/gMfIssm7LY https://t.co/O3vVAwMRut 	2016-04-27
#Taiwan fishing boat seized by #Japan (File pic) 	2016-04-26
#BREAKING: A magnitude of 5.3 #earthquake hits SSE of Hengchun, Southeast #China’s #Taiwan (USGS) https://t.co/OKroJLrVDA 	2016-04-25
#Japan on Mon detained a Taiwanese fishing boat near Okinotori Atoll; 10, including one mainland Chinese aboard: CNA https://t.co/sx6pJ8p9rJ 	2016-04-25
Bus carrying mainland visitors overturns after clash w/ gravel truck in W #Taiwan Mon. Bus driver killed, 26 injured https://t.co/T3apf9IA1M 	2016-04-25
5M giant oarfish caught after Taiwan earthquake Tue. Fisherman seen chopping it up on street https://t.co/g9DmRYhXRE https://t.co/zZHkGmQPSN 	2016-04-20
A group of around 10 Taiwanese officials to arrive in the Chinese mainland to discuss telecoms fraud on Wed https://t.co/6aewXG0jbj 	2016-04-19
Chinese Consulate-General in Fukuoka on Sun. sent 4 Taiwan tourists out of the area hit by 2 earthquakes in S #Japan https://t.co/av9G0mMzVa 	2016-04-16
The 7th #Taiwan Tattoo Convention kicks off in #Kaohsiung Fri, attracting over 200 tattoo artists around the globe https://t.co/CUXS7CSnhE 	2016-04-16
State Council’s #Taiwan Affairs Office urges Taiwan to correct mistake of connivance of releasing 20 fraud suspects https://t.co/hf9r36bv9t 	2016-04-16
#Taiwan releases 20 telecom fraud suspects deported fm #Malaysia due to incomplete evidence &amp;  lack arrest warrants https://t.co/bRzwTgOFvw 	2016-04-16
A 4.9-magnitude #earthquake hit off Taitung, #Taiwan, Sat (USGS) https://t.co/VZggS3yLsK 	2016-04-16
#AIIB will address #Taiwan's membership bid under 'One #China' principle: Spokesperson 	2016-04-13
#Kenya deports 77 Chinese telecom fraud suspects, including 45 Taiwanese, to the mainland https://t.co/R48KenSWwF https://t.co/l8rIpD5YCM 	2016-04-13
#BREAKING M-4.5 #earthquake hit waters off the coast of Yilan county in #Taiwan at 13:45 on Monday: CENC https://t.co/c8sbKNw94J 	2016-04-11
InPic: Beautiful scenery of the #Lanyu island in southeast #China's #Taiwan. https://t.co/mlqawEqbWp 	2016-04-03
Taiwan-based Foxconn has signed a $3.5B takeover deal with Japanese electronics giant @SHARP_JP after 4 yrs of talks https://t.co/b1BaCiYbuN 	2016-04-02
The mainland's ARATS on Wed demands speedy release of 41 fishermen held in custody by #Taiwan https://t.co/63On5kQriu 	2016-03-30
Vessel carrying 447 tonnes of fuel broke into 2 pieces in N Taiwan Mar 25. Photos show workers clean up leaked oil. https://t.co/F1nZc2WVMh 	2016-03-29
Chinese President #XiJinping congrats Hung Hsiu-chu for being elected as the new #KMT party leader in #Taiwan https://t.co/SpV5JLRY02 	2016-03-26
Hung Hsiu-chu has been elected as the new #KMT party leader in Taiwan, the first ever female president. https://t.co/0y1xGKzUvf 	2016-03-26
Chinese people from mainland and #Taiwan share responsibility to protect #Nansha Islands: FM 	2016-03-24
#Taiwan authorities flew int'l media to Taiping Island in S. China Sea Tue, to show it's not reef but natural island https://t.co/QGsRVXO0DP 	2016-03-23
Almost all headrest covers stolen on Taiwan’s Hello Kitty-themed express train’s maiden trip https://t.co/bJJLwjhKnB https://t.co/zmiYxgWSZP 	2016-03-22
InPics: #HelloKitty-themed express train makes maiden trip in #Taiwan, Monday. https://t.co/sb6dq5CYAC 	2016-03-21
#China warns the US not to endorse observer status for #Taiwan in the Interpol: FM, Mon 	2016-03-21
Kuomintang confirms taking 2.27M taels of gold &amp; forex from mainland to Taiwan in 1949 after losing civil war to CPC https://t.co/PFkpp65XYm 	2016-03-17
Over 5 million people have visited giant panda "Yuanzai"at #Taipei Zoo in S #China's #Taiwan since its debut Jan. https://t.co/c5wC51R3xR 	2016-03-13
#China is resolutely opposed to arms sales by the US to #Taiwan. This position is consistent, firm &amp; clear: FM, Fri https://t.co/OOIWlHsCTh 	2016-03-11
#China's Position on US Arms Sales to #Taiwan Consistent and Firm: FM 	2016-03-11
Undersea tunnel across the #Taiwan Straits technologically ready: #NPC deputy https://t.co/XMYbeC2iS5 https://t.co/1bntLB3yQd 	2016-03-07
President #XiJinping warns against "#Taiwan independence" in any form Sat. in #Beijing #NPC https://t.co/WkwZfWiZp2 https://t.co/6Oxn5fVWRF 	2016-03-05
Tourists take shots of cherry blossom in SE #China’s #Taiwan https://t.co/4MKdHtT1oj https://t.co/hamWMEpA1p 	2016-02-29
Returning ceremony of ancient #Buddhist sculpture held in #Kaohsiung, #China's #Taiwan, Sun https://t.co/UB7GseMZv8 https://t.co/RmDJISA4Fy 	2016-02-21
#BREAKING: M5.0 #earthquake hits #Taitung County in S #China's #Taiwan on Feb 18, 9:09 am local time: CENC https://t.co/Uj3w4n3PDW 	2016-02-17
Memorial service held in Tainan, southeast #China's #Taiwan, for quake victims and survivors, Tue https://t.co/plQaSn0JLg 	2016-02-16
#BREAKING: M4.5 #earthquake hits #Kaohsiung in S #China's #Taiwan on Feb 16: CENC https://t.co/lKsoIGws4B 	2016-02-16
Mainland on Sunday donates 5 mln yuan to #Taiwan for #Kaohsiung quake relief. https://t.co/rmCbY0gQvA 	2016-02-14
#Update Death toll from #TaiwanEarthquake stands at 116 by Sat; searching comes to end as missing all accounted for https://t.co/ms7Tof0QT3 	2016-02-13
#Taiwanearthquake: Searching ends on Sat, death toll stood at 116 https://t.co/D9o7mYKfDZ 	2016-02-13
#UPDATE The death toll from #TaiwanEarthquake on Feb 6 had climbed to 87 as of 9:44 a.m. on Friday https://t.co/oxmlbpfC04 	2016-02-11
Bodies of 21-yr-old young couple found still hugging each other Thurs while trying to shelter from #TaiwanEarthquake https://t.co/KhXkT16Ctw 	2016-02-11
Death toll from #Taiwan #Kaohsiung earthquake Sat. has climbed to 46 as of Feb. 10. Rescue still ongoing. https://t.co/WFzUr7RGWa 	2016-02-10
8-year-old girl rescued after trapped 60 hours in the rubbles of apartment complex in southern #Taiwan, on Feb 8 https://t.co/5JT0CWPaFL 	2016-02-09
#Update #TaiwanEarthquake death toll rises to 40 while 107 people remain missing after M6.7 quake hit Taiwan on Sat. https://t.co/ZplWP7DrId 	2016-02-08
#BREAKING M5.3 earthquake hit 19km SE of Hualian in S #China's #Taiwan, on Feb 9: China Earthquake Networks Center https://t.co/t9wPUJYJte 	2016-02-08
#TaiwanEarthquake death toll rises to 38,  with over 100 people believed to still be under the debris. https://t.co/GWc7E8Mp8M 	2016-02-08
President #XiJinping Sun conveys condolences to the victims in the 6.7M #earthquake that struck S. #Taiwan on Sat https://t.co/a7A1gtHI1H 	2016-02-07
Death toll of #TaiwanEarthquake rises to 35, over 110 people are still missing https://t.co/Z3etUl6sSs 	2016-02-07
#Update: #TaiwanEarthquake death toll rises to 33 by 10:00 p.m. Sunday. Chinese mainland has offered help. https://t.co/BT1HEArSmY 	2016-02-07
#Update: #TaiwanEarthquake death toll climbed to 29 by 8:00 p.m. Sunday: https://t.co/bnEZ2zPGgb 	2016-02-07
#Update: Death toll of the #TaiwanEarthquake has reached 17 by 5:15 a.m. Sunday local time. https://t.co/zxN7yCmWhQ 	2016-02-06
#Update: Death toll of #TaiwanQuake rises to 14. Footages show horrible moments when the earthquake strikes Taiwan. https://t.co/YS6jPA2ODS 	2016-02-06
The Latest: at least 13 killed in #TaiwanEarthquake and over 100 are still missing. #TaiwanQuake https://t.co/A36Idzpxlz 	2016-02-06
Rescuers work at a quake site in #Tainan, southeast #China's #Taiwan, Sat. https://t.co/JP1M4qZdHG https://t.co/eUIYmvJYIR 	2016-02-06
#Update At least 6 people killed, 358 injured in M6.7 #TaiwanEarthquake Sat, latest official report confirms https://t.co/mzs5st5jp8 	2016-02-06
Mainland ready to help after deadly #earthquake jolted south of #Taiwan early Sat. https://t.co/UEbbJA3Fmt https://t.co/LFCs2iQVCA 	2016-02-05
#Update Death toll rises to 4 after #TaiwanEarthquake toppled buildings in Tainan city; over 20 missing: local media https://t.co/Bc2I9yhtbf 	2016-02-05
Aerial footage shows #TaiwanEarthquake scenes, Saturday morning https://t.co/ScO3VWydvS 	2016-02-05
Hundreds trapped in damaged buildings as 6.7M quake hits #Taiwan early Saturday morning https://t.co/DQ7XubBFkc https://t.co/xYPgb6lBGA 	2016-02-05
#Update At least 2 people, including a 10-day-old girl dead from #TaiwanEarthquake Sat https://t.co/ivTql1fSKw 	2016-02-05
Video shows seismic energy released by #TaiwanEarthquake Sat travels from epicenter all the way to mainland's Fujian https://t.co/1qRbazMXkw 	2016-02-05
#Update Over 20 injured in 6.7M quake that hit #Kaohsiung Sat. Tremors felt in all parts of #Taiwan. https://t.co/o0u6Eev6WX 	2016-02-05
#Taiwanearthquake: Many people are said trapped in debris shouting for help after buildings collapsed in #Kaohsiung https://t.co/cVHlDcZTVd 	2016-02-05
#Taiwan #Earthquake: Rescue operation is ongoing after a 6.7M quake hit #Kaohsiung, Sat https://t.co/aCBGRjUlhT 	2016-02-05
#Taiwan #Earthquake: Firefighters working at the scene where a building collapsed after a 6.7M quake hit #Kaohsiung https://t.co/FcOhuNr5Y8 	2016-02-05
#Taiwan #Earthquake: Buildings collapsed after a 6.7 magnitude quake hit #Kaohsiung, Sat. Rescue is ongoing https://t.co/OJ1PwwWMrQ 	2016-02-05
#Taiwan #Earthquake: Power outages in many areas after a 6.7 magnitude quake hit #Kaohsiung, Sat. Rescue is ongoing https://t.co/wjy9KTlkxI 	2016-02-05
#Taiwan #Earthquake: Buildings are seen leaning to one side after a 6.7 magnitude earthquake hit #Kaohsiung, Sat https://t.co/vklnFG5iSw 	2016-02-05
#BREAKING: A magnitude of 6.7 #earthquake hits #Taiwan: USGS https://t.co/HGNxpddxfI 	2016-02-05
#UPDATE: A magnitude of 6.2 #earthquake hits near northeast #Taiwan on Tuesday: CENC https://t.co/biDSnXGj5w 	2016-02-02
#BREAKING: A magnitude of 6.1 #earthquake hits near #Taiwan: CENC https://t.co/TkekCmeAAs 	2016-02-02
Taiwan leader Ma Ying-jeou headed to Taiping Island in #SouthChinaSea on Thurs morning (filepic) https://t.co/fYziqNFxUY 	2016-01-27
U.S. urged to carefully handle #Taiwan issue 	2016-01-27
KMT Unveils Schedule for Party Chair Election in #Taiwan 	2016-01-25
People swarm a commercial street full of Spring Festival goods in #Taipei, southeast #China's #Taiwan, Mon https://t.co/SJW4OzSCIT 	2016-01-25
Worst cold wave hit SE #China's Taiwan on Jan 24. Schools closed for Mon, 35 hospitalized &amp; dozens died as of Sunday https://t.co/Cyqs38h6ez 	2016-01-24
Vincent van Gogh's "The Starry Night" in giant mosaic made from recycled plastic bottles in SE #China's #Taiwan https://t.co/hG5zInw3qh 	2016-01-22
#Egypt Thurs reaffirms it’ll continue to adhere to the one China policy as #Taiwan is an integral part of #China https://t.co/E1T8jBnUWw 	2016-01-21
Mainland, Taiwan hold first tri-colored glazed pottery show in 66 years in Zhengzhou https://t.co/QG0VcOZd6j https://t.co/GhJnTTPuCz 	2016-01-19
Gong Qinggai, deputy chief of the Chinese mainland's #Taiwan affairs authority, is under investigation, says CCDI https://t.co/Z3pPdO0fzS 	2016-01-19
#BREAKING Magnitude 5.4 earthquake hit east coast of Taiwan in S #China on Tue: China Earthquake Networks Center https://t.co/B4kBVK9mZQ 	2016-01-18
#KMT acknowledges defeat in #Taiwan's leadership election, as its candidate Eric Chu resigned after election. https://t.co/PVpVIOjYUM 	2016-01-16
#TsaiIngwen, candidate of the Democratic Progressive Party (DPP), won #Taiwan's leadership election on Saturday. https://t.co/uK22Z8znok 	2016-01-16
Polls open for Taiwan leadership &amp; legislature elections on Saturday from 8 a.m. to 4 p.m.: https://t.co/I34mJsnqHB https://t.co/pt7OoQtVVe 	2016-01-15
